[2025-02-14 13:05:48,729] [DXL_Communication] [WARNING]: updateMotorData : Failed: [TxRxResult] Incorrect status packet!
[2025-02-14 14:19:26,706] [DXL_Communication .DXL_motor_1] [INFO]: rebootMotor : [ID:1] reboot Succeeded
[2025-02-14 14:19:26,722] [DXL_Communication .DXL_motor_2] [INFO]: rebootMotor : [ID:2] reboot Succeeded
[2025-02-14 14:19:26,759] [DXL_Communication .DXL_motor_3] [ERROR]: rebootMotor : ID:3 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:19:26,759] [DXL_Communication .DXL_motor_3] [INFO]: rebootMotor : [ID:3] reboot Succeeded
[2025-02-14 14:19:26,770] [DXL_Communication .DXL_motor_4] [INFO]: rebootMotor : [ID:4] reboot Succeeded
[2025-02-14 14:19:26,786] [DXL_Communication .DXL_motor_5] [INFO]: rebootMotor : [ID:5] reboot Succeeded
[2025-02-14 14:19:26,823] [DXL_Communication .DXL_motor_6] [ERROR]: rebootMotor : ID:6 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:19:26,823] [DXL_Communication .DXL_motor_6] [INFO]: rebootMotor : [ID:6] reboot Succeeded
[2025-02-14 14:19:26,834] [DXL_Communication .DXL_motor_7] [INFO]: rebootMotor : [ID:7] reboot Succeeded
[2025-02-14 14:19:26,850] [DXL_Communication .DXL_motor_8] [INFO]: rebootMotor : [ID:8] reboot Succeeded
[2025-02-14 14:19:26,887] [DXL_Communication .DXL_motor_9] [ERROR]: rebootMotor : ID:9 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:19:26,887] [DXL_Communication .DXL_motor_9] [INFO]: rebootMotor : [ID:9] reboot Succeeded
[2025-02-14 14:19:26,898] [DXL_Communication .DXL_motor_10] [INFO]: rebootMotor : [ID:10] reboot Succeeded
[2025-02-14 14:19:26,914] [DXL_Communication .DXL_motor_11] [INFO]: rebootMotor : [ID:11] reboot Succeeded
[2025-02-14 14:19:26,950] [DXL_Communication .DXL_motor_12] [ERROR]: rebootMotor : ID:12 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:19:26,951] [DXL_Communication .DXL_motor_12] [INFO]: rebootMotor : [ID:12] reboot Succeeded
[2025-02-14 14:19:26,962] [DXL_Communication .DXL_motor_13] [INFO]: rebootMotor : [ID:13] reboot Succeeded
[2025-02-14 14:19:26,999] [DXL_Communication .DXL_motor_14] [ERROR]: rebootMotor : ID:14 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:19:26,999] [DXL_Communication .DXL_motor_14] [INFO]: rebootMotor : [ID:14] reboot Succeeded
[2025-02-14 14:19:28,263] [DXL_Communication] [WARNING]: updateMotorData : Failed: [TxRxResult] Incorrect status packet!
[2025-02-14 14:19:28,274] [DXL_Communication .DXL_motor_1] [INFO]: enableMotor : Motor1 is successfully armed
[2025-02-14 14:19:28,290] [DXL_Communication .DXL_motor_2] [INFO]: enableMotor : Motor2 is successfully armed
[2025-02-14 14:19:28,306] [DXL_Communication .DXL_motor_3] [INFO]: enableMotor : Motor3 is successfully armed
[2025-02-14 14:19:28,322] [DXL_Communication .DXL_motor_4] [INFO]: enableMotor : Motor4 is successfully armed
[2025-02-14 14:19:28,338] [DXL_Communication .DXL_motor_5] [INFO]: enableMotor : Motor5 is successfully armed
[2025-02-14 14:19:28,354] [DXL_Communication .DXL_motor_6] [INFO]: enableMotor : Motor6 is successfully armed
[2025-02-14 14:19:28,370] [DXL_Communication .DXL_motor_7] [INFO]: enableMotor : Motor7 is successfully armed
[2025-02-14 14:19:28,386] [DXL_Communication .DXL_motor_8] [INFO]: enableMotor : Motor8 is successfully armed
[2025-02-14 14:19:28,402] [DXL_Communication .DXL_motor_9] [INFO]: enableMotor : Motor9 is successfully armed
[2025-02-14 14:19:28,418] [DXL_Communication .DXL_motor_10] [INFO]: enableMotor : Motor10 is successfully armed
[2025-02-14 14:19:28,434] [DXL_Communication .DXL_motor_11] [INFO]: enableMotor : Motor11 is successfully armed
[2025-02-14 14:19:28,450] [DXL_Communication .DXL_motor_12] [INFO]: enableMotor : Motor12 is successfully armed
[2025-02-14 14:19:28,466] [DXL_Communication .DXL_motor_13] [INFO]: enableMotor : Motor13 is successfully armed
[2025-02-14 14:19:28,482] [DXL_Communication .DXL_motor_14] [INFO]: enableMotor : Motor14 is successfully armed
[2025-02-14 14:56:13,212] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,287] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,361] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,435] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,509] [DXL_Communication .DXL_motor_5] [INFO]: disableMotor : Motor5 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,584] [DXL_Communication .DXL_motor_6] [INFO]: disableMotor : Motor6 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,658] [DXL_Communication .DXL_motor_7] [INFO]: disableMotor : Motor7 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,732] [DXL_Communication .DXL_motor_8] [INFO]: disableMotor : Motor8 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,806] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,880] [DXL_Communication .DXL_motor_10] [INFO]: disableMotor : Motor10 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:13,954] [DXL_Communication .DXL_motor_11] [INFO]: disableMotor : Motor11 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:14,028] [DXL_Communication .DXL_motor_12] [INFO]: disableMotor : Motor12 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:14,102] [DXL_Communication .DXL_motor_13] [INFO]: disableMotor : Motor13 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:14,176] [DXL_Communication .DXL_motor_14] [INFO]: disableMotor : Motor14 disarmed UNSUCCESSFULLY
[2025-02-14 14:56:14,280] [DXL_Communication .DXL_motor_1] [DEBUG]: closeLog : Remove handler from DXL_Motor 1
[2025-02-14 14:56:14,335] [DXL_Communication .DXL_motor_2] [DEBUG]: closeLog : Remove handler from DXL_Motor 2
[2025-02-14 14:56:14,335] [DXL_Communication .DXL_motor_3] [DEBUG]: closeLog : Remove handler from DXL_Motor 3
[2025-02-14 14:56:14,336] [DXL_Communication .DXL_motor_4] [DEBUG]: closeLog : Remove handler from DXL_Motor 4
[2025-02-14 14:56:14,337] [DXL_Communication .DXL_motor_5] [DEBUG]: closeLog : Remove handler from DXL_Motor 5
[2025-02-14 14:56:14,337] [DXL_Communication .DXL_motor_6] [DEBUG]: closeLog : Remove handler from DXL_Motor 6
[2025-02-14 14:56:14,338] [DXL_Communication .DXL_motor_7] [DEBUG]: closeLog : Remove handler from DXL_Motor 7
[2025-02-14 14:56:14,338] [DXL_Communication .DXL_motor_8] [DEBUG]: closeLog : Remove handler from DXL_Motor 8
[2025-02-14 14:56:14,339] [DXL_Communication .DXL_motor_9] [DEBUG]: closeLog : Remove handler from DXL_Motor 9
[2025-02-14 14:56:14,339] [DXL_Communication .DXL_motor_10] [DEBUG]: closeLog : Remove handler from DXL_Motor 10
[2025-02-14 14:56:14,339] [DXL_Communication .DXL_motor_11] [DEBUG]: closeLog : Remove handler from DXL_Motor 11
[2025-02-14 14:56:14,340] [DXL_Communication .DXL_motor_12] [DEBUG]: closeLog : Remove handler from DXL_Motor 12
[2025-02-14 14:56:14,340] [DXL_Communication .DXL_motor_13] [DEBUG]: closeLog : Remove handler from DXL_Motor 13
[2025-02-14 14:56:14,341] [DXL_Communication .DXL_motor_14] [DEBUG]: closeLog : Remove handler from DXL_Motor 14
[2025-02-14 14:56:14,343] [DXL_Communication] [INFO]: closeHandler : Close port
[2025-02-14 14:56:18,049] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to open the port
[2025-02-14 14:56:18,056] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to change the baudrate
[2025-02-14 14:56:18,094] [DXL_Communication .DXL_motor_1] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 1
[2025-02-14 14:56:18,131] [DXL_Communication .DXL_motor_1] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:1
[2025-02-14 14:56:18,132] [DXL_Communication] [WARNING]: createMotor : Motor 1 connect error
[2025-02-14 14:56:18,170] [DXL_Communication .DXL_motor_2] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 2
[2025-02-14 14:56:18,207] [DXL_Communication .DXL_motor_2] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:2
[2025-02-14 14:56:18,207] [DXL_Communication] [WARNING]: createMotor : Motor 2 connect error
[2025-02-14 14:56:18,245] [DXL_Communication .DXL_motor_3] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 3
[2025-02-14 14:56:18,282] [DXL_Communication .DXL_motor_3] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:3
[2025-02-14 14:56:18,282] [DXL_Communication] [WARNING]: createMotor : Motor 3 connect error
[2025-02-14 14:56:18,320] [DXL_Communication .DXL_motor_4] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 4
[2025-02-14 14:56:18,358] [DXL_Communication .DXL_motor_4] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:4
[2025-02-14 14:56:18,359] [DXL_Communication] [WARNING]: createMotor : Motor 4 connect error
[2025-02-14 14:56:18,397] [DXL_Communication .DXL_motor_5] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 5
[2025-02-14 14:56:18,434] [DXL_Communication .DXL_motor_5] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:5
[2025-02-14 14:56:18,434] [DXL_Communication] [WARNING]: createMotor : Motor 5 connect error
[2025-02-14 14:56:18,472] [DXL_Communication .DXL_motor_6] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 6
[2025-02-14 14:56:18,509] [DXL_Communication .DXL_motor_6] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:6
[2025-02-14 14:56:18,510] [DXL_Communication] [WARNING]: createMotor : Motor 6 connect error
[2025-02-14 14:56:18,548] [DXL_Communication .DXL_motor_7] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 7
[2025-02-14 14:56:18,585] [DXL_Communication .DXL_motor_7] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:7
[2025-02-14 14:56:18,586] [DXL_Communication] [WARNING]: createMotor : Motor 7 connect error
[2025-02-14 14:56:18,624] [DXL_Communication .DXL_motor_8] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 8
[2025-02-14 14:56:18,661] [DXL_Communication .DXL_motor_8] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:8
[2025-02-14 14:56:18,662] [DXL_Communication] [WARNING]: createMotor : Motor 8 connect error
[2025-02-14 14:56:18,699] [DXL_Communication .DXL_motor_9] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 9
[2025-02-14 14:56:18,737] [DXL_Communication .DXL_motor_9] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:9
[2025-02-14 14:56:18,737] [DXL_Communication] [WARNING]: createMotor : Motor 9 connect error
[2025-02-14 14:56:18,775] [DXL_Communication .DXL_motor_10] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 10
[2025-02-14 14:56:18,813] [DXL_Communication .DXL_motor_10] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:10
[2025-02-14 14:56:18,813] [DXL_Communication] [WARNING]: createMotor : Motor 10 connect error
[2025-02-14 14:56:18,851] [DXL_Communication .DXL_motor_11] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 11
[2025-02-14 14:56:18,888] [DXL_Communication .DXL_motor_11] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:11
[2025-02-14 14:56:18,888] [DXL_Communication] [WARNING]: createMotor : Motor 11 connect error
[2025-02-14 14:56:18,926] [DXL_Communication .DXL_motor_12] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 12
[2025-02-14 14:56:18,963] [DXL_Communication .DXL_motor_12] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:12
[2025-02-14 14:56:18,963] [DXL_Communication] [WARNING]: createMotor : Motor 12 connect error
[2025-02-14 14:56:19,002] [DXL_Communication .DXL_motor_13] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 13
[2025-02-14 14:56:19,039] [DXL_Communication .DXL_motor_13] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:13
[2025-02-14 14:56:19,039] [DXL_Communication] [WARNING]: createMotor : Motor 13 connect error
[2025-02-14 14:56:19,078] [DXL_Communication .DXL_motor_14] [INFO]: directReadData : com_err_msg : [TxRxResult] There is no status packet! at ID: 14
[2025-02-14 14:56:19,115] [DXL_Communication .DXL_motor_14] [INFO]: pingMotor : DXL: Ping Error: [TxRxResult] There is no status packet! at ID:14
[2025-02-14 14:56:19,115] [DXL_Communication] [WARNING]: createMotor : Motor 14 connect error
[2025-02-14 14:56:20,117] [DXL_Communication] [WARNING]: updateMotorData : Failed: [TxRxResult] Protocol does not support this function!
[2025-02-14 14:56:48,015] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to open the port
[2025-02-14 14:56:48,022] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to change the baudrate
[2025-02-14 14:56:48,058] [DXL_Communication .DXL_motor_1] [INFO]: pingMotor : [ID:001] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,090] [DXL_Communication .DXL_motor_2] [INFO]: pingMotor : [ID:002] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 14:56:48,122] [DXL_Communication .DXL_motor_3] [INFO]: pingMotor : [ID:003] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,154] [DXL_Communication .DXL_motor_4] [INFO]: pingMotor : [ID:004] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,186] [DXL_Communication .DXL_motor_5] [INFO]: pingMotor : [ID:005] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 14:56:48,218] [DXL_Communication .DXL_motor_6] [INFO]: pingMotor : [ID:006] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,250] [DXL_Communication .DXL_motor_7] [INFO]: pingMotor : [ID:007] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,282] [DXL_Communication .DXL_motor_8] [INFO]: pingMotor : [ID:008] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 14:56:48,314] [DXL_Communication .DXL_motor_9] [INFO]: pingMotor : [ID:009] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,346] [DXL_Communication .DXL_motor_10] [INFO]: pingMotor : [ID:010] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,378] [DXL_Communication .DXL_motor_11] [INFO]: pingMotor : [ID:011] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 14:56:48,410] [DXL_Communication .DXL_motor_12] [INFO]: pingMotor : [ID:012] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,442] [DXL_Communication .DXL_motor_13] [INFO]: pingMotor : [ID:013] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,474] [DXL_Communication .DXL_motor_14] [INFO]: pingMotor : [ID:014] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 14:56:48,490] [DXL_Communication .DXL_motor_1] [INFO]: rebootMotor : [ID:1] reboot Succeeded
[2025-02-14 14:56:48,506] [DXL_Communication .DXL_motor_2] [INFO]: rebootMotor : [ID:2] reboot Succeeded
[2025-02-14 14:56:48,543] [DXL_Communication .DXL_motor_3] [ERROR]: rebootMotor : ID:3 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:56:48,543] [DXL_Communication .DXL_motor_3] [INFO]: rebootMotor : [ID:3] reboot Succeeded
[2025-02-14 14:56:48,554] [DXL_Communication .DXL_motor_4] [INFO]: rebootMotor : [ID:4] reboot Succeeded
[2025-02-14 14:56:48,570] [DXL_Communication .DXL_motor_5] [INFO]: rebootMotor : [ID:5] reboot Succeeded
[2025-02-14 14:56:48,607] [DXL_Communication .DXL_motor_6] [ERROR]: rebootMotor : ID:6 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:56:48,607] [DXL_Communication .DXL_motor_6] [INFO]: rebootMotor : [ID:6] reboot Succeeded
[2025-02-14 14:56:48,618] [DXL_Communication .DXL_motor_7] [INFO]: rebootMotor : [ID:7] reboot Succeeded
[2025-02-14 14:56:48,634] [DXL_Communication .DXL_motor_8] [INFO]: rebootMotor : [ID:8] reboot Succeeded
[2025-02-14 14:56:48,671] [DXL_Communication .DXL_motor_9] [ERROR]: rebootMotor : ID:9 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:56:48,671] [DXL_Communication .DXL_motor_9] [INFO]: rebootMotor : [ID:9] reboot Succeeded
[2025-02-14 14:56:48,682] [DXL_Communication .DXL_motor_10] [INFO]: rebootMotor : [ID:10] reboot Succeeded
[2025-02-14 14:56:48,698] [DXL_Communication .DXL_motor_11] [INFO]: rebootMotor : [ID:11] reboot Succeeded
[2025-02-14 14:56:48,735] [DXL_Communication .DXL_motor_12] [ERROR]: rebootMotor : ID:12 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:56:48,735] [DXL_Communication .DXL_motor_12] [INFO]: rebootMotor : [ID:12] reboot Succeeded
[2025-02-14 14:56:48,746] [DXL_Communication .DXL_motor_13] [INFO]: rebootMotor : [ID:13] reboot Succeeded
[2025-02-14 14:56:48,783] [DXL_Communication .DXL_motor_14] [ERROR]: rebootMotor : ID:14 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 14:56:48,783] [DXL_Communication .DXL_motor_14] [INFO]: rebootMotor : [ID:14] reboot Succeeded
[2025-02-14 14:56:50,047] [DXL_Communication] [WARNING]: updateMotorData : Failed: [TxRxResult] Incorrect status packet!
[2025-02-14 14:56:50,058] [DXL_Communication .DXL_motor_1] [INFO]: enableMotor : Motor1 is successfully armed
[2025-02-14 14:56:50,074] [DXL_Communication .DXL_motor_2] [INFO]: enableMotor : Motor2 is successfully armed
[2025-02-14 14:56:50,090] [DXL_Communication .DXL_motor_3] [INFO]: enableMotor : Motor3 is successfully armed
[2025-02-14 14:56:50,106] [DXL_Communication .DXL_motor_4] [INFO]: enableMotor : Motor4 is successfully armed
[2025-02-14 14:56:50,122] [DXL_Communication .DXL_motor_5] [INFO]: enableMotor : Motor5 is successfully armed
[2025-02-14 14:56:50,138] [DXL_Communication .DXL_motor_6] [INFO]: enableMotor : Motor6 is successfully armed
[2025-02-14 14:56:50,154] [DXL_Communication .DXL_motor_7] [INFO]: enableMotor : Motor7 is successfully armed
[2025-02-14 14:56:50,170] [DXL_Communication .DXL_motor_8] [INFO]: enableMotor : Motor8 is successfully armed
[2025-02-14 14:56:50,186] [DXL_Communication .DXL_motor_9] [INFO]: enableMotor : Motor9 is successfully armed
[2025-02-14 14:56:50,202] [DXL_Communication .DXL_motor_10] [INFO]: enableMotor : Motor10 is successfully armed
[2025-02-14 14:56:50,219] [DXL_Communication .DXL_motor_11] [INFO]: enableMotor : Motor11 is successfully armed
[2025-02-14 14:56:50,234] [DXL_Communication .DXL_motor_12] [INFO]: enableMotor : Motor12 is successfully armed
[2025-02-14 14:56:50,250] [DXL_Communication .DXL_motor_13] [INFO]: enableMotor : Motor13 is successfully armed
[2025-02-14 14:56:50,266] [DXL_Communication .DXL_motor_14] [INFO]: enableMotor : Motor14 is successfully armed
[2025-02-14 14:59:21,874] [DXL_Communication .DXL_motor_1] [INFO]: disableMotor : Motor1 disarmed SUCCESSFULLY
[2025-02-14 14:59:21,889] [DXL_Communication .DXL_motor_2] [INFO]: disableMotor : Motor2 disarmed SUCCESSFULLY
[2025-02-14 14:59:21,905] [DXL_Communication .DXL_motor_3] [INFO]: disableMotor : Motor3 disarmed SUCCESSFULLY
[2025-02-14 14:59:21,921] [DXL_Communication .DXL_motor_4] [INFO]: disableMotor : Motor4 disarmed SUCCESSFULLY
[2025-02-14 14:59:21,937] [DXL_Communication .DXL_motor_5] [INFO]: disableMotor : Motor5 disarmed SUCCESSFULLY
[2025-02-14 14:59:21,953] [DXL_Communication .DXL_motor_6] [INFO]: disableMotor : Motor6 disarmed SUCCESSFULLY
[2025-02-14 14:59:21,969] [DXL_Communication .DXL_motor_7] [INFO]: disableMotor : Motor7 disarmed SUCCESSFULLY
[2025-02-14 14:59:21,985] [DXL_Communication .DXL_motor_8] [INFO]: disableMotor : Motor8 disarmed SUCCESSFULLY
[2025-02-14 14:59:22,001] [DXL_Communication .DXL_motor_9] [INFO]: disableMotor : Motor9 disarmed SUCCESSFULLY
[2025-02-14 14:59:22,017] [DXL_Communication .DXL_motor_10] [INFO]: disableMotor : Motor10 disarmed SUCCESSFULLY
[2025-02-14 14:59:22,033] [DXL_Communication .DXL_motor_11] [INFO]: disableMotor : Motor11 disarmed SUCCESSFULLY
[2025-02-14 14:59:22,049] [DXL_Communication .DXL_motor_12] [INFO]: disableMotor : Motor12 disarmed SUCCESSFULLY
[2025-02-14 14:59:22,065] [DXL_Communication .DXL_motor_13] [INFO]: disableMotor : Motor13 disarmed SUCCESSFULLY
[2025-02-14 14:59:22,097] [DXL_Communication .DXL_motor_14] [INFO]: disableMotor : Motor14 disarmed UNSUCCESSFULLY
[2025-02-14 14:59:22,201] [DXL_Communication .DXL_motor_1] [DEBUG]: closeLog : Remove handler from DXL_Motor 1
[2025-02-14 14:59:22,202] [DXL_Communication .DXL_motor_2] [DEBUG]: closeLog : Remove handler from DXL_Motor 2
[2025-02-14 14:59:22,202] [DXL_Communication .DXL_motor_3] [DEBUG]: closeLog : Remove handler from DXL_Motor 3
[2025-02-14 14:59:22,203] [DXL_Communication .DXL_motor_4] [DEBUG]: closeLog : Remove handler from DXL_Motor 4
[2025-02-14 14:59:22,203] [DXL_Communication .DXL_motor_5] [DEBUG]: closeLog : Remove handler from DXL_Motor 5
[2025-02-14 14:59:22,204] [DXL_Communication .DXL_motor_6] [DEBUG]: closeLog : Remove handler from DXL_Motor 6
[2025-02-14 14:59:22,204] [DXL_Communication .DXL_motor_7] [DEBUG]: closeLog : Remove handler from DXL_Motor 7
[2025-02-14 14:59:22,205] [DXL_Communication .DXL_motor_8] [DEBUG]: closeLog : Remove handler from DXL_Motor 8
[2025-02-14 14:59:22,205] [DXL_Communication .DXL_motor_9] [DEBUG]: closeLog : Remove handler from DXL_Motor 9
[2025-02-14 14:59:22,206] [DXL_Communication .DXL_motor_10] [DEBUG]: closeLog : Remove handler from DXL_Motor 10
[2025-02-14 14:59:22,206] [DXL_Communication .DXL_motor_11] [DEBUG]: closeLog : Remove handler from DXL_Motor 11
[2025-02-14 14:59:22,207] [DXL_Communication .DXL_motor_12] [DEBUG]: closeLog : Remove handler from DXL_Motor 12
[2025-02-14 14:59:22,207] [DXL_Communication .DXL_motor_13] [DEBUG]: closeLog : Remove handler from DXL_Motor 13
[2025-02-14 14:59:22,208] [DXL_Communication .DXL_motor_14] [DEBUG]: closeLog : Remove handler from DXL_Motor 14
[2025-02-14 14:59:22,210] [DXL_Communication] [INFO]: closeHandler : Close port
[2025-02-14 15:32:52,159] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to open the port
[2025-02-14 15:32:52,169] [DXL_Communication] [INFO]: activateDXLConnection : Succeeded to change the baudrate
[2025-02-14 15:32:52,203] [DXL_Communication .DXL_motor_1] [INFO]: pingMotor : [ID:001] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:32:52,235] [DXL_Communication .DXL_motor_2] [INFO]: pingMotor : [ID:002] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:32:52,267] [DXL_Communication .DXL_motor_3] [INFO]: pingMotor : [ID:003] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:32:52,299] [DXL_Communication .DXL_motor_4] [INFO]: pingMotor : [ID:004] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:32:52,331] [DXL_Communication .DXL_motor_5] [INFO]: pingMotor : [ID:005] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:32:52,363] [DXL_Communication .DXL_motor_6] [INFO]: pingMotor : [ID:006] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:32:52,395] [DXL_Communication .DXL_motor_7] [INFO]: pingMotor : [ID:007] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:32:52,427] [DXL_Communication .DXL_motor_8] [INFO]: pingMotor : [ID:008] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:32:52,459] [DXL_Communication .DXL_motor_9] [INFO]: pingMotor : [ID:009] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:32:52,491] [DXL_Communication .DXL_motor_10] [INFO]: pingMotor : [ID:010] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:32:52,523] [DXL_Communication .DXL_motor_11] [INFO]: pingMotor : [ID:011] ping Succeeded. Dynamixel model number : 1060
[2025-02-14 15:32:52,555] [DXL_Communication .DXL_motor_12] [INFO]: pingMotor : [ID:012] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:32:52,587] [DXL_Communication .DXL_motor_13] [INFO]: pingMotor : [ID:013] ping Succeeded. Dynamixel model number : 1090
[2025-02-14 15:32:52,603] [DXL_Communication .DXL_motor_14] [INFO]: directReadData : dxl_err_msg : [RxPacketError] Hardware error occurred. Check the error at Control Table (Hardware Error Status)! at ID: 14
[2025-02-14 15:32:52,619] [DXL_Communication .DXL_motor_14] [INFO]: pingMotor : DXL: Ping Error: [RxPacketError] Hardware error occurred. Check the error at Control Table (Hardware Error Status)! at ID:14
[2025-02-14 15:32:52,619] [DXL_Communication] [WARNING]: createMotor : Motor 14 connect error
[2025-02-14 15:32:52,635] [DXL_Communication .DXL_motor_1] [INFO]: rebootMotor : [ID:1] reboot Succeeded
[2025-02-14 15:32:52,651] [DXL_Communication .DXL_motor_2] [INFO]: rebootMotor : [ID:2] reboot Succeeded
[2025-02-14 15:32:52,688] [DXL_Communication .DXL_motor_3] [ERROR]: rebootMotor : ID:3 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:32:52,688] [DXL_Communication .DXL_motor_3] [INFO]: rebootMotor : [ID:3] reboot Succeeded
[2025-02-14 15:32:52,699] [DXL_Communication .DXL_motor_4] [INFO]: rebootMotor : [ID:4] reboot Succeeded
[2025-02-14 15:32:52,715] [DXL_Communication .DXL_motor_5] [INFO]: rebootMotor : [ID:5] reboot Succeeded
[2025-02-14 15:32:52,752] [DXL_Communication .DXL_motor_6] [ERROR]: rebootMotor : ID:6 reboot Error: [TxRxResult] There is no status packet!
[2025-02-14 15:32:52,752] [DXL_Communication .DXL_motor_6] [INFO]: rebootMotor : [ID:6] reboot Succeeded
[2025-02-14 15:32:52,763] [DXL_Communication .DXL_motor_7] [INFO]: rebootMotor : [ID:7] reboot Succeeded
